incident_id,equipment_id,field,team,category,incident_date,incident_type,severity,status,resolution_hours,sla_breach,downtime_hours,reported_by,sla_status
ef180eaf-5a9a-41d4-8f1c-d9d86af8aa95,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:09:35,Equipment Failure,Critical,Open,3.37,No,2.98,Brooke Brown,COMPLIANT
5ff53c71-3f81-4fb5-a830-c88442b76a1e,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:06:20,Corrosion,Critical,In Progress,11.34,Yes,3.42,Victor Terry,BREACHED
3d6e96d2-2e44-494c-ae7f-48c92cfafda3,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:06:10,Valve Malfunction,Medium,In Progress,31.57,Yes,4.71,Brandy Velez,BREACHED
94bb6d3f-db19-4ea4-bf4b-5ab91090df86,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:04:12,Equipment Failure,Low,Open,71.36,Yes,31.43,Dakota Grant,BREACHED
4a3de796-eec5-4194-b715-d9ec6dbc7538,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:10:06,Equipment Failure,Low,Open,58.46,Yes,45.62,Dennis Krause,BREACHED
076744d7-f062-46cc-abe7-238eb8cec7c3,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:09:23,Corrosion,High,Resolved,10.27,Yes,9.8,Elizabeth Mullins,BREACHED
088487dc-4617-4310-9a7c-1166aa424007,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:08:38,Valve Malfunction,Critical,Resolved,8.65,Yes,2.97,Lisa Buckley,BREACHED
ae23276b-dabc-46ba-98bf-cabaf5c718f6,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:10:04,Valve Malfunction,Critical,Open,7.92,Yes,7.71,Mark Bryan,BREACHED
72687143-631e-4e25-b2a3-8a9e1be3653d,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:07:01,Leak,Medium,In Progress,2.25,No,0.57,Leonard Flynn,COMPLIANT
798f3d9e-1b0b-4718-9031-9ea4ca70e367,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:05:10,Pressure Drop,Low,In Progress,65.1,Yes,54.68,Robert Carroll,BREACHED
8e902aa5-0b05-4489-8d5a-4e3f8cf1e186,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:05:38,Equipment Failure,Critical,Resolved,10.82,Yes,5.78,Michael Bonilla,BREACHED
f01d27b8-8b51-4ef2-a1e3-8f0668269333,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:10:04,Corrosion,High,In Progress,3.06,No,1.4,Michael Gray,COMPLIANT
7d827080-0dbf-400a-9a0d-addf17b94a82,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:08:45,Pressure Drop,Critical,Open,5.22,Yes,1.03,Mr. Casey Griffin,BREACHED
ae8623e6-38e2-43de-8ae9-cc6b4508600e,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:07:13,Power Outage,High,In Progress,14.16,Yes,11.25,Natalie Kennedy,BREACHED
e3ae6b5e-abd5-4bdf-a453-7cca41dd3001,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:05:38,Equipment Failure,Low,In Progress,48.29,Yes,17.12,Jeffrey Mcdaniel,BREACHED
344482d5-5d84-4581-9b70-7de4b67fcd31,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:06:39,Leak,Critical,In Progress,2.37,No,1.61,Karl Shea,COMPLIANT
b09eb644-0352-4c86-8656-94291b6f97ab,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:06:23,Power Outage,Low,In Progress,61.34,Yes,48.04,Shawna French,BREACHED
3149c45e-1c35-4023-be41-caa087c92992,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:06:15,Corrosion,Low,Open,21.79,No,3.61,Joshua Edwards,COMPLIANT
e544b07f-a45a-420a-a980-77c98d9f0482,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:08:06,Pressure Drop,Low,Open,47.15,No,12.05,Michael Jones,COMPLIANT
3c2ebbde-eb8f-438c-8111-dcdad1188497,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:05:03,Power Outage,Low,In Progress,20.26,No,6.54,Brett Bishop,COMPLIANT
4805f371-351b-432c-b3e9-c358527a8204,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:09:50,Pressure Drop,Medium,Resolved,19.3,No,9.27,Joseph Wells,COMPLIANT
85ad0827-d33e-412c-b453-0136a18ef94f,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:06:01,Valve Malfunction,Critical,Open,11.05,Yes,8.94,Monica Manning,BREACHED
8cc19459-edbc-4afa-a71f-d51c256fec1c,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:07:10,Pressure Drop,Low,In Progress,54.48,Yes,30.55,Tina Morrow,BREACHED
33955d43-2913-46d1-9ce7-0c99d36e259e,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:04:18,Equipment Failure,High,Open,15.6,Yes,2.72,Thomas Gibson,BREACHED
716fdeba-45a3-4949-a9b4-31c4450b7502,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:04:26,Pressure Drop,Critical,In Progress,5.5,Yes,4.96,Jodi Ferguson,BREACHED
bcd64ed1-a0a4-4e2d-89a1-1cd8ee6dd377,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:09:54,Pressure Drop,Critical,Open,1.12,No,0.74,Timothy Turner,COMPLIANT
6fdac045-f16f-4f9a-824b-581a9988819d,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:04:22,Valve Malfunction,High,Open,16.28,Yes,13.36,Rachel Irwin,BREACHED
b4cd0219-78da-4837-907a-d949bb3ced3e,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:04:23,Power Outage,High,In Progress,8.58,Yes,6.87,Rita Salazar,BREACHED
f945d5b1-f32f-44df-9e32-6fb21c6fad6b,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:06:06,Power Outage,High,Open,5.91,No,3.6,Richard Chambers,COMPLIANT
efafbed7-a69a-4497-a1f6-279276c586bf,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:07:22,Valve Malfunction,Low,Open,46.22,No,26.94,Crystal Brown,COMPLIANT
5281e839-8bac-4d11-80b2-e65ec03168b6,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:05:18,Pressure Drop,High,Open,8.33,Yes,6.24,Bryan Lewis,BREACHED
b786ec9b-b34a-4d1a-8781-dcd87659be69,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:05:10,Valve Malfunction,High,Open,11.82,Yes,11.67,Mark Gomez,BREACHED
130836ce-5c15-4cac-898b-cbd05744ffc5,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:10:01,Leak,Medium,In Progress,2.34,No,0.98,Karen Allen,COMPLIANT
85b86676-698e-42d2-9c59-e933adf078f2,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:06:31,Power Outage,High,Open,6.69,No,4.8,Rhonda Scott,COMPLIANT
5999491c-3ed7-4962-a61b-088a7052ffab,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:05:40,Leak,Low,Open,2.37,No,0.69,Anna Brooks,COMPLIANT
8e87a097-994a-41bf-b00f-d241fa154040,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:04:51,Corrosion,Medium,Open,46.14,Yes,37.98,Beth Henderson,BREACHED
fbfc6c7a-1bcc-4209-bfc4-e5f08459f8f8,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:04:47,Leak,Critical,In Progress,1.6,No,0.71,Arthur Pitts,COMPLIANT
b34d04c8-276c-41a9-9246-427c238ebbfd,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:08:06,Power Outage,Critical,Resolved,7.37,Yes,6.44,Zachary Mcdonald,BREACHED
01f1b251-40c3-4677-ad1e-a26897d54f8d,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:06:13,Corrosion,Critical,In Progress,5.94,Yes,0.58,Ricky Walker,BREACHED
4a5ec12f-9dda-4fce-a689-b382088cd97d,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:06:21,Power Outage,Medium,Open,45.29,Yes,15.48,Kelly Best,BREACHED
ec2ae48b-7e91-48a9-a01d-665c6d5315b3,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:06:51,Equipment Failure,High,Open,23.86,Yes,1.24,Richard Young,BREACHED
28ea5b25-a712-40e5-9c5e-59e7485bd07a,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:08:23,Power Outage,Medium,Open,31.93,Yes,5.02,Julie Wang,BREACHED
7bfba224-75b8-401e-925f-f41d80c77e34,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:08:45,Valve Malfunction,Low,In Progress,43.35,No,10.41,Barbara Mcclure,COMPLIANT
bef90a28-3666-4fc4-9c53-d60a14f71db7,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:06:55,Power Outage,Critical,Resolved,4.15,Yes,3.78,Zachary Erickson,BREACHED
241b3efe-d4d9-4353-b178-13a6c5de9a11,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:08:45,Power Outage,Low,Resolved,67.85,Yes,49.03,Michael Hill,BREACHED
092983dc-70d8-430e-8efc-48a7c4195e26,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:04:35,Leak,Low,Resolved,1.23,No,1.1,Ashley Jarvis,COMPLIANT
53ea3924-827b-405b-b86c-6d07d047daa0,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:06:00,Pressure Drop,Low,Resolved,60.11,Yes,38.3,Kayla Green,BREACHED
abcb3319-9efe-4677-b2ce-50586fa34589,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:08:42,Equipment Failure,Medium,In Progress,16.77,No,7.53,Katrina Miller,COMPLIANT
fa8e4fb9-0f78-4657-806e-ac1613560bc4,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:09:51,Power Outage,Medium,Open,23.66,No,3.37,Jessica Ramirez,COMPLIANT
936a9f14-f46a-4a13-b570-6d8aaafdcd04,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:05:48,Corrosion,Low,Resolved,67.65,Yes,18.2,Melissa Bailey,BREACHED
016d0bb8-1408-413c-8f02-25b1e38ec0d5,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:04:27,Equipment Failure,Critical,Open,3.26,No,2.99,Rebecca Rivera,COMPLIANT
59abc78c-7691-4d55-9fe2-338266490d17,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:06:21,Power Outage,Critical,In Progress,7.19,Yes,2.99,David Hall,BREACHED
820258c0-e4c9-445b-b74b-6225826f5268,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:05:33,Corrosion,Medium,Resolved,28.81,Yes,21.64,Jennifer Pena,BREACHED
ca63dc93-1279-437a-9b85-915e8c78b090,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:08:18,Pressure Drop,Critical,Resolved,11.9,Yes,8.97,Tiffany Boyd,BREACHED
62e95ab0-a77e-42d5-a5af-2894125f45a0,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:06:09,Valve Malfunction,Medium,Open,16.68,No,6.98,Desiree Stewart DDS,COMPLIANT
d16898b8-a112-4adb-bdc1-20f55efda7bc,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:09:58,Leak,High,Open,9.33,Yes,8.93,Andrew Collins,BREACHED
53f2490a-ea6d-4a73-96da-1d29bef0ba70,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:06:38,Valve Malfunction,Critical,In Progress,8.48,Yes,2.01,Michael Mcclain,BREACHED
e42a7f46-58f8-4a4d-acda-a36f6998ccd6,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:08:23,Equipment Failure,Critical,Resolved,3.68,No,1.1,Sarah Williams,COMPLIANT
5ec29aaf-a50f-401a-a793-caf7da8095a7,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:09:03,Leak,Critical,Open,8.83,Yes,1.49,Bill Jones,BREACHED
e23ce435-f6e1-40ec-a512-dc33adc1f65d,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:08:02,Leak,High,Open,7.94,No,7.73,Carla Smith,COMPLIANT
afd31726-0e40-4cc5-addf-0d31102874bf,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:09:19,Pressure Drop,Medium,Resolved,9.46,No,1.6,Amanda Castillo,COMPLIANT
06211954-519b-4108-aa00-268a0e95c30e,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:08:41,Pressure Drop,High,Resolved,15.69,Yes,6.37,Amanda Braun,BREACHED
a7559c4f-507a-415c-9af7-addc437569a1,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:06:50,Corrosion,Low,Open,3.08,No,1.99,Dustin Holt,COMPLIANT
bf48d237-44ee-46ac-9008-f6e6172f530c,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:08:04,Valve Malfunction,Critical,Resolved,9.36,Yes,7.28,Edward Hatfield,BREACHED
9ea0d19f-4789-45f5-a075-a6534e619417,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:04:51,Equipment Failure,High,Open,2.86,No,2.33,Kristen Chapman,COMPLIANT
eb2daac5-c7c0-4916-9e3d-38a2dfb46879,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:10:05,Power Outage,Medium,In Progress,37.07,Yes,28.91,Thomas Nelson,BREACHED
a3ac0ce8-1b76-44b2-891b-b6e4e7f98eac,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:06:59,Equipment Failure,Medium,In Progress,4.32,No,2.95,Amanda Allison,COMPLIANT
a76af409-4295-49f0-87e1-1d1cbd417af7,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:08:23,Power Outage,Low,Open,25.08,No,23.62,Gregory Dixon,COMPLIANT
c8720488-e718-4ad6-86fb-2b1169180c16,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:09:44,Pressure Drop,Critical,Resolved,4.05,Yes,2.33,Daniel Patterson,BREACHED
3082766a-c2cf-44da-83fa-833ef8d67c10,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:04:38,Valve Malfunction,High,Open,15.46,Yes,14.31,Luis Williams,BREACHED
17b417ec-1021-4064-bb18-0926dc6225d9,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:04:49,Equipment Failure,High,Resolved,5.25,No,1.51,Wanda Orozco,COMPLIANT
6f0e97ae-2445-4a48-b817-778508a71afa,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:05:45,Corrosion,Medium,Resolved,12.89,No,6.86,Stephen Clark,COMPLIANT
fe75537b-64f6-44d9-8d71-b4f1a8566be4,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:09:42,Pressure Drop,Medium,Open,36.64,Yes,6.49,Kathleen Pena,BREACHED
3e9a8c25-94f1-4584-89b5-b44757986377,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:08:09,Equipment Failure,High,Open,7.63,No,2.38,Christopher Tran,COMPLIANT
a75495e9-d344-4523-9674-3822bbdc2d91,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:05:08,Pressure Drop,Low,Resolved,2.74,No,1.55,Juan Cordova,COMPLIANT
d38b24b4-c49c-45e1-aef5-fe1bb6b060b6,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:06:45,Power Outage,Critical,Resolved,10.85,Yes,7.37,Steven Terry,BREACHED
5aeb9e39-9556-4936-93e7-e7755759b8c2,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:04:15,Leak,Medium,Open,8.27,No,3.21,Kimberly Morgan,COMPLIANT
44c6f4b9-639b-4de4-aedf-a8c82928885b,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:07:15,Power Outage,Medium,In Progress,14.99,No,7.07,Amy Ashley,COMPLIANT
b410556a-2a7a-4af9-a9f3-32866e145e7f,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:07:49,Valve Malfunction,Medium,Resolved,13.83,No,1.71,Julie Paul,COMPLIANT
e8f76c76-cd99-467a-94ad-6d98267e91b0,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:08:14,Corrosion,Low,Open,58.29,Yes,14.54,Christine White,BREACHED
e087c0a1-5804-407a-9032-57e5b8c9d911,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:05:28,Equipment Failure,Low,Open,51.04,Yes,24.9,Danielle Gibson,BREACHED
ad37e7a0-1d83-4b4d-86a6-0ca47f65b40d,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:07:21,Pressure Drop,Low,In Progress,12.21,No,6.88,Daniel Young,COMPLIANT
77aa5cd9-7a0d-4a13-b93e-2b6ae4dede21,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:09:04,Valve Malfunction,Critical,In Progress,3.41,No,0.91,Alexander Potter,COMPLIANT
6c7928d3-334c-4bb0-82d3-02e11dd25f04,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:09:35,Leak,Low,In Progress,63.33,Yes,61.92,Jessica King,BREACHED
ac26b0fe-9e78-4a27-a519-eead8ce38f23,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:04:29,Valve Malfunction,Medium,In Progress,14.5,No,10.69,Julia Hunter,COMPLIANT
adeffe73-7aab-432f-bc2d-4cbdb89d2f94,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:05:59,Valve Malfunction,High,Resolved,3.03,No,2.77,Donna Haynes,COMPLIANT
f251d36e-2b4b-412a-a0cc-51a842441067,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:08:19,Equipment Failure,Medium,In Progress,31.36,Yes,10.99,Andrea Moore,BREACHED
0aef4b36-413a-4537-9e52-1a376b09a135,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:05:45,Power Outage,High,Open,13.04,Yes,8.74,Patricia Palmer,BREACHED
b6d4250c-63e4-4d08-afdd-74add910ea2e,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:04:46,Pressure Drop,Low,Open,53.73,Yes,27.97,Timothy Pearson,BREACHED
a1ebef4d-4354-4913-bfb9-6eb18772934f,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:09:19,Equipment Failure,Low,Open,1.41,No,1.07,Kim Gamble,COMPLIANT
ca43c2b7-4610-42d3-8e4e-e509635b4685,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:06:29,Pressure Drop,High,Resolved,4.38,No,0.9,Julie Barnes,COMPLIANT
6a836364-0685-464b-9dcc-47a9e26250d3,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:06:48,Equipment Failure,Medium,Resolved,42.75,Yes,19.33,Erica Norris,BREACHED
d49198f0-76cd-4271-9270-7951792ec9eb,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:04:54,Pressure Drop,Critical,Open,10.0,Yes,3.47,Kristi Hendrix,BREACHED
b4fdeb40-9a41-465d-bfb3-7da5b0b81013,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:09:28,Valve Malfunction,Medium,Open,14.64,No,4.7,Angela Martin,COMPLIANT
d09f4e87-e4a9-4cb8-ab3c-d2a817cb6f24,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:06:11,Valve Malfunction,Low,In Progress,7.3,No,6.81,Kimberly Scott,COMPLIANT
eb1b3ee7-7be9-4ad6-8bd5-4d7222390b0d,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:04:38,Valve Malfunction,Critical,Resolved,6.17,Yes,1.32,Tiffany Griffith,BREACHED
2c1305d6-1bb0-47b6-a5ad-1b51677a7f14,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:08:13,Valve Malfunction,Critical,Resolved,4.45,Yes,2.67,Richard Carr,BREACHED
2d3c6e55-2cdf-4407-99a5-a712e1006f0c,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:10:03,Equipment Failure,Low,In Progress,54.51,Yes,22.25,John Nicholson,BREACHED
95bed77d-ed48-4af6-a8a9-2766c7ee19b3,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:06:04,Equipment Failure,Low,Resolved,67.67,Yes,50.35,Jeffrey Johnson,BREACHED
45414141-15b9-4a1b-9c90-a05cdbe8ebc0,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:06:45,Power Outage,Critical,In Progress,8.74,Yes,2.99,Douglas Morrison,BREACHED
59098db1-58c1-4fca-825f-36d962c08143,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:06:50,Leak,Low,In Progress,23.23,No,5.87,Daryl King,COMPLIANT
eae9e203-402c-410d-8c80-2d2f4b189ce2,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:05:42,Power Outage,Critical,In Progress,8.38,Yes,3.79,Robert Barber,BREACHED
720cb754-9021-44d6-b545-a190f4dee8b5,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:04:16,Power Outage,Low,In Progress,22.26,No,3.14,John Baxter,COMPLIANT
da894f48-c65d-42ae-915e-1a0cd5b06cbe,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:09:51,Leak,Critical,Open,8.83,Yes,0.71,Bethany Allen,BREACHED
878fd177-c03a-4dd3-b0c2-5e88714b6357,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:05:14,Leak,Low,In Progress,21.89,No,9.11,Ryan Williams,COMPLIANT
2e91580f-8e41-46b0-b488-b2a9deee4a29,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:04:09,Corrosion,High,Resolved,22.87,Yes,6.21,Michael Larsen,BREACHED
065d8c53-0b2d-47ae-b2b3-a9c0e8a72777,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:05:41,Pressure Drop,Critical,In Progress,4.07,Yes,1.29,Amanda Smith,BREACHED
3a300927-06ba-443f-893e-8e16275e4620,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:06:44,Power Outage,Critical,In Progress,1.62,No,1.61,Brian King,COMPLIANT
eb435607-36d0-421e-8919-7aca09bdb4e5,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:04:23,Power Outage,High,Open,7.14,No,5.36,Christopher Smith,COMPLIANT
f0ef8746-4b2d-4f1c-8fe6-934284143483,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:06:02,Equipment Failure,Low,Resolved,53.54,Yes,8.58,Kenneth Colon,BREACHED
ddda3802-c45a-4e1f-b3d4-c5ec0331f4b2,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:08:27,Leak,Low,Resolved,41.6,No,37.86,Mr. William Gregory,COMPLIANT
5282ee4f-3a38-4ac8-a9da-94b16172c52b,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:09:47,Leak,Low,Resolved,71.39,Yes,66.32,Lee Davis,BREACHED
ae8214d1-88fe-40ae-bba9-448ab43e6791,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:08:20,Pressure Drop,Critical,Resolved,3.99,No,2.05,Jesse Porter,COMPLIANT
65ad0ec8-ae4e-4257-a90f-2f3af747916a,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:07:23,Power Outage,Critical,Resolved,6.02,Yes,2.44,Karen Marsh,BREACHED
d4552f75-f869-4932-a411-e4d69a7ecbab,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:07:11,Pressure Drop,Medium,Resolved,34.5,Yes,6.23,Joshua Erickson Jr.,BREACHED
9c8898a1-4d04-4202-8764-ee24cfbc9892,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:08:38,Corrosion,Critical,In Progress,1.94,No,0.68,Heather Hunter,COMPLIANT
b2513c3c-08cd-47d4-8a1d-52a68b563903,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:04:32,Leak,Critical,Resolved,3.14,No,1.88,Jacob Parsons,COMPLIANT
b16e0c4e-63ee-4942-922d-b478b5ebed42,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:08:50,Power Outage,Medium,Open,24.61,Yes,3.27,Erica Daugherty,BREACHED
6da087ee-89de-449a-9595-b359f3180028,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:08:51,Valve Malfunction,High,Open,14.25,Yes,14.14,Jennifer Dominguez,BREACHED
8bf3c15c-ccc1-4a1b-b592-ca3825bacd6b,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:08:15,Equipment Failure,High,Resolved,11.66,Yes,7.53,Eduardo Murphy,BREACHED
b0f1f858-2c9c-4b0f-95e3-dc638fa9ea20,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:09:57,Leak,Low,In Progress,39.79,No,8.01,Jeanne Mcdonald,COMPLIANT
ab379bd5-60da-408a-9141-e9acc674c679,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:05:30,Valve Malfunction,Low,Open,33.49,No,3.18,David Hooper,COMPLIANT
20a7fa2f-2330-4e95-8308-7692108a82c9,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:08:51,Corrosion,Low,In Progress,66.98,Yes,39.79,Casey Gardner,BREACHED
bbd17362-3906-445d-adcb-9c289c5802ce,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:05:06,Corrosion,Medium,In Progress,27.36,Yes,18.25,Kristen Crane,BREACHED
033d3d7a-a160-496a-8120-d2653400201f,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:07:29,Valve Malfunction,Low,Resolved,38.98,No,6.45,Darren Thomas,COMPLIANT
1afeb8da-5952-474a-8efe-ebbf01ba7f31,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:08:35,Pressure Drop,Low,Resolved,70.57,Yes,58.63,Mario Smith,BREACHED
ebf50575-f679-4f19-bbf3-d419d763c977,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:09:59,Leak,Medium,Open,18.58,No,1.96,Malik Richardson,COMPLIANT
